"i","j","x","alpha","lambda","dev.ratio","AIC"
532,167,6.40695662547523,0.6,26.7366962549568,0.316377885802828,2460.47225506738
579,167,104.453304746872,0.6,26.7366962549568,0.316377885802828,2460.47225506738
586,167,59.1982914363733,0.6,26.7366962549568,0.316377885802828,2460.47225506738
602,167,34.4446818471363,0.6,26.7366962549568,0.316377885802828,2460.47225506738
604,167,9.16686791069771,0.6,26.7366962549568,0.316377885802828,2460.47225506738
607,167,60.4688163179598,0.6,26.7366962549568,0.316377885802828,2460.47225506738
621,167,8.21342536822295,0.6,26.7366962549568,0.316377885802828,2460.47225506738
629,167,31.7793789943805,0.6,26.7366962549568,0.316377885802828,2460.47225506738
1,168,-11.170145599239,0.5,14.9457180889023,3.79135361300403e-16,936.268310381473
1,169,-11.0390775104659,0.7,56.1425066283185,0.0878804058478728,3390.85680942205
320,169,-65.7622381106731,0.7,56.1425066283185,0.0878804058478728,3390.85680942205
323,169,-67.9171076652969,0.7,56.1425066283185,0.0878804058478728,3390.85680942205
512,169,13.1923374225425,0.7,56.1425066283185,0.0878804058478728,3390.85680942205
1,170,-11.1000135194646,0.5,49.1791796799613,9.42564122717817e-17,3581.59941265701
1,171,-11.5467820788453,0.5,130.680877362837,-9.7241781064359e-16,2771.10766155382
1,172,-11.1457409288076,0.5,87.9369662049891,-7.70305829230588e-17,4342.24355892358
1,173,-11.3721603219769,0.5,32.2629773005452,-2.47864327021958e-15,999.671353856409
1,174,-10.8217378648318,1,12.1204007114157,0.148068438976624,1537.14704441143
29,174,-1661.83955746264,1,12.1204007114157,0.148068438976624,1537.14704441143
327,174,-63.5895235846503,1,12.1204007114157,0.148068438976624,1537.14704441143
1,175,-11.4480645259468,0.5,41.8078217358618,-1.0806574825503e-16,1577.22574392123
1,176,-11.0154896033749,0.9,22.8324439567235,0.184669637642932,1176.01140706305
339,176,-446.208397522854,0.9,22.8324439567235,0.184669637642932,1176.01140706305
1,177,-11.208848161772,1,9.24968113140682,0.04015663374011,622.035074148725
339,177,-114.674201947456,1,9.24968113140682,0.04015663374011,622.035074148725
1,178,-11.2692528438453,0.5,23.5713991956066,1.03777672467116e-16,847.548381340058
1,179,-11.3377172639546,0.5,28.6797514485648,0,3482.59576871502
1,180,-11.2994555609242,0.5,22.471035881737,1.89444431283595e-16,3522.88831608312
1,181,-10.3403765649326,0.8,2.33501416034526,0.393620408319417,1464.76107936883
26,181,-69.4010335136576,0.8,2.33501416034526,0.393620408319417,1464.76107936883
27,181,-115.817274814008,0.8,2.33501416034526,0.393620408319417,1464.76107936883
28,181,-56.0973556136914,0.8,2.33501416034526,0.393620408319417,1464.76107936883
29,181,-600.313716240973,0.8,2.33501416034526,0.393620408319417,1464.76107936883
86,181,49.536241111092,0.8,2.33501416034526,0.393620408319417,1464.76107936883
126,181,4723.08673582912,0.8,2.33501416034526,0.393620408319417,1464.76107936883
172,181,-1081.53319461142,0.8,2.33501416034526,0.393620408319417,1464.76107936883
178,181,-994.527357299412,0.8,2.33501416034526,0.393620408319417,1464.76107936883
182,181,-2056.07994097939,0.8,2.33501416034526,0.393620408319417,1464.76107936883
198,181,-127.618405669287,0.8,2.33501416034526,0.393620408319417,1464.76107936883
231,181,-169.42891324186,0.8,2.33501416034526,0.393620408319417,1464.76107936883
1,182,-10.6090560708946,1,6.0367689964481,0.0870471787763006,2858.23136044399
161,182,1.0429378472491,1,6.0367689964481,0.0870471787763006,2858.23136044399
189,182,-1727.45188891131,1,6.0367689964481,0.0870471787763006,2858.23136044399
242,182,325.875724076033,1,6.0367689964481,0.0870471787763006,2858.23136044399
480,182,827.676984079886,1,6.0367689964481,0.0870471787763006,2858.23136044399
1,183,-11.118080535449,0.5,28.2147073047981,1.06313003052338e-15,995.886070313434
1,184,-10.2635911590645,1,3.73856689395428,0.0464824938618683,2316.53500837043
191,184,-2061.64621649625,1,3.73856689395428,0.0464824938618683,2316.53500837043
526,184,-296.177420717965,1,3.73856689395428,0.0464824938618683,2316.53500837043
546,184,-310.771115626814,1,3.73856689395428,0.0464824938618683,2316.53500837043
1,185,-11.0135938526252,0.9,18.3536784470201,0.0564812612159562,4053.31937602351
333,185,-182.520903200808,0.9,18.3536784470201,0.0564812612159562,4053.31937602351
339,185,-286.259450403218,0.9,18.3536784470201,0.0564812612159562,4053.31937602351
1,186,-10.9553553224071,0.9,53.2351109658842,0.184483269752852,3773.83291707078
327,186,-57.6909060743741,0.9,53.2351109658842,0.184483269752852,3773.83291707078
333,186,-205.196227203109,0.9,53.2351109658842,0.184483269752852,3773.83291707078
339,186,-270.02017767245,0.9,53.2351109658842,0.184483269752852,3773.83291707078
1,187,-11.1745547331205,0.7,6.2773269268546,0.0165958173336742,1569.94924068469
32,187,-832.56070170314,0.7,6.2773269268546,0.0165958173336742,1569.94924068469
450,187,-305.736073223739,0.7,6.2773269268546,0.0165958173336742,1569.94924068469
1,188,-11.0585943678309,0.9,48.0761713009282,0.0701260678166698,6084.15768802487
353,188,-613.955069463253,0.9,48.0761713009282,0.0701260678166698,6084.15768802487
366,188,-139.423697063287,0.9,48.0761713009282,0.0701260678166698,6084.15768802487
1,189,-11.1718626087227,0.5,22.7499004967635,-9.53388870636552e-17,3519.63005647468
1,190,-10.6689559036412,0.5,200.904193224294,-1.09856972738792e-15,3682.552608868
1,191,-11.7166286096864,0.5,172.643513386781,1.22518231008352e-16,4077.1353947342
1,192,-11.2919487641547,0.9,8.62581460020911,0.0132530744667517,2974.8612704308
333,192,-103.68976976953,0.9,8.62581460020911,0.0132530744667517,2974.8612704308
339,192,-102.198003323553,0.9,8.62581460020911,0.0132530744667517,2974.8612704308
353,192,-1.12084299683542,0.9,8.62581460020911,0.0132530744667517,2974.8612704308
1,193,-10.793401534232,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
9,193,-271.302209525059,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
64,193,13.7097186813045,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
168,193,-75.227427018596,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
187,193,-1697.49120497229,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
200,193,-128.885409440415,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
283,193,939.011490723873,0.9,5.78233309596183,0.0711979904191084,3818.40335292838
1,194,-12.0964456333338,1,7.84137703937175,0.289428964256996,2611.39768365467
65,194,41.3038330193582,1,7.84137703937175,0.289428964256996,2611.39768365467
153,194,1492.8862400506,1,7.84137703937175,0.289428964256996,2611.39768365467
574,194,680.579839013703,1,7.84137703937175,0.289428964256996,2611.39768365467
1,195,-11.1711888903057,0.7,1226.70133815619,0.200943299853163,24567.1321889428
327,195,-66.5167696664177,0.7,1226.70133815619,0.200943299853163,24567.1321889428
333,195,-72.3788957663322,0.7,1226.70133815619,0.200943299853163,24567.1321889428
339,195,-94.3160320955703,0.7,1226.70133815619,0.200943299853163,24567.1321889428
346,195,-85.0739791577953,0.7,1226.70133815619,0.200943299853163,24567.1321889428
1,196,-10.7565840454319,1,83.4296182798148,0.182808444140251,6293.4620221424
167,196,-2091.94263781531,1,83.4296182798148,0.182808444140251,6293.4620221424
1,197,-11.1270040923584,1,249.41144175973,0.064839593376903,19968.1379236667
546,197,-365.301126633222,1,249.41144175973,0.064839593376903,19968.1379236667
1,198,-11.3007066252234,1,27.9491725084674,0.489685855004324,1389.50858710181
29,198,-349.102435452653,1,27.9491725084674,0.489685855004324,1389.50858710181
67,198,4.56473298965445,1,27.9491725084674,0.489685855004324,1389.50858710181
134,198,3095.31710689166,1,27.9491725084674,0.489685855004324,1389.50858710181
588,198,-147.133335216303,1,27.9491725084674,0.489685855004324,1389.50858710181
1,199,-10.9915374561234,0.5,83.3555673466859,-4.33663894782025e-16,9149.96712071735
1,200,-11.163768731468,1,38.3060413160726,0.0978853863227637,1847.76511896456
339,200,-218.837121312162,1,38.3060413160726,0.0978853863227637,1847.76511896456
1,201,-10.9117050209566,0.7,50.6196671492422,0.288370471721949,1780.98991820531
335,201,-208.775045474689,0.7,50.6196671492422,0.288370471721949,1780.98991820531
339,201,-255.422344023812,0.7,50.6196671492422,0.288370471721949,1780.98991820531
388,201,-676.557525535822,0.7,50.6196671492422,0.288370471721949,1780.98991820531
1,202,-11.2184721167202,0.5,43.086949080995,-1.18652808209819e-15,1734.72172800399
1,203,-11.3310968382633,0.5,172.121116298516,0,4938.47655323341
1,204,-10.964721840724,1,20.0942216407407,0.094687807049721,2689.07688416281
167,204,-431.432603103191,1,20.0942216407407,0.094687807049721,2689.07688416281
327,204,-286.720216000822,1,20.0942216407407,0.094687807049721,2689.07688416281
1,205,-10.9000968345519,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
326,205,-7.63842428222905,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
327,205,-39.9196760733747,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
330,205,-34.5888253569173,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
333,205,-36.951909986422,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
339,205,-23.2188468791307,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
344,205,-63.9025993550961,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
346,205,-55.2512493001302,0.5,54.9084968840538,0.0195574152616444,8663.73341136595
1,206,-10.3602878698945,0.5,11.4712151731515,0.106829807701594,3032.98856892308
145,206,-187.046239205928,0.5,11.4712151731515,0.106829807701594,3032.98856892308
189,206,207.226086608978,0.5,11.4712151731515,0.106829807701594,3032.98856892308
240,206,8.58704328724318,0.5,11.4712151731515,0.106829807701594,3032.98856892308
250,206,54.592221243069,0.5,11.4712151731515,0.106829807701594,3032.98856892308
322,206,-1.82496331331298,0.5,11.4712151731515,0.106829807701594,3032.98856892308
325,206,-62.1742672544005,0.5,11.4712151731515,0.106829807701594,3032.98856892308
326,206,-51.3922142415826,0.5,11.4712151731515,0.106829807701594,3032.98856892308
327,206,-100.176736189868,0.5,11.4712151731515,0.106829807701594,3032.98856892308
333,206,-71.265423276326,0.5,11.4712151731515,0.106829807701594,3032.98856892308
338,206,-12.3293163481792,0.5,11.4712151731515,0.106829807701594,3032.98856892308
339,206,-54.0012892348144,0.5,11.4712151731515,0.106829807701594,3032.98856892308
346,206,-185.704226967811,0.5,11.4712151731515,0.106829807701594,3032.98856892308
353,206,-61.8232753260357,0.5,11.4712151731515,0.106829807701594,3032.98856892308
388,206,-489.702435505106,0.5,11.4712151731515,0.106829807701594,3032.98856892308
486,206,549.273110275,0.5,11.4712151731515,0.106829807701594,3032.98856892308
570,206,-1469.69246629416,0.5,11.4712151731515,0.106829807701594,3032.98856892308
1,207,-11.1305710662969,0.7,18.0662331580733,0.20063932360226,837.626306958796
325,207,-21.6265116087691,0.7,18.0662331580733,0.20063932360226,837.626306958796
335,207,-132.294278239451,0.7,18.0662331580733,0.20063932360226,837.626306958796
339,207,-243.783857982196,0.7,18.0662331580733,0.20063932360226,837.626306958796
342,207,-90.6207303990258,0.7,18.0662331580733,0.20063932360226,837.626306958796
1,208,-11.0704037174325,0.5,77.616523356143,1.09934157192203e-16,23865.2929902329
1,209,-11.2068276410817,0.5,136.124064364553,1.50330525837917e-15,2730.58897216069
1,210,-11.2857643930653,0.8,39.3341579609368,0.0765707989672178,2838.73303432097
335,210,-79.5028779792974,0.8,39.3341579609368,0.0765707989672178,2838.73303432097
339,210,-203.896500197208,0.8,39.3341579609368,0.0765707989672178,2838.73303432097
388,210,-61.818975587376,0.8,39.3341579609368,0.0765707989672178,2838.73303432097
1,211,-11.0855487257796,0.5,22.5144499118035,3.38316672211567e-16,7822.28620880149
1,212,-11.3449863859298,0.7,53.0789639127844,0.107898249922417,2421.89408602363
327,212,-97.0435355223904,0.7,53.0789639127844,0.107898249922417,2421.89408602363
333,212,-66.5556312614811,0.7,53.0789639127844,0.107898249922417,2421.89408602363
339,212,-52.1244028326066,0.7,53.0789639127844,0.107898249922417,2421.89408602363
346,212,-131.368034515058,0.7,53.0789639127844,0.107898249922417,2421.89408602363
1,213,-11.3420243383621,1,27.0398116793525,0.0969586451495052,2040.98168810646
327,213,-31.1044465401239,1,27.0398116793525,0.0969586451495052,2040.98168810646
339,213,-318.876516889009,1,27.0398116793525,0.0969586451495052,2040.98168810646
1,214,-11.3287673337309,1,3.72833645415225,0.0708073596286393,1876.45345242423
26,214,-2.70167567601063,1,3.72833645415225,0.0708073596286393,1876.45345242423
75,214,89.2027780875238,1,3.72833645415225,0.0708073596286393,1876.45345242423
182,214,-594.652231357579,1,3.72833645415225,0.0708073596286393,1876.45345242423
1,215,-11.2101511180172,0.5,59.9242414354918,-6.87474235089853e-16,1990.98173557694
1,216,-10.8515787889773,1,12.9272183200221,0.139542487897932,2831.96691695227
339,216,-941.877183552049,1,12.9272183200221,0.139542487897932,2831.96691695227
1,217,-11.252708549883,1,15.3374652367362,0.0597161681689627,2430.95542342542
335,217,-342.80483240135,1,15.3374652367362,0.0597161681689627,2430.95542342542
1,218,-11.0962157006693,0.5,40.0583459013036,2.98754145203353e-15,1183.09299115321
1,219,-11.1669205778435,0.5,14.9408734518082,2.98990393761856e-15,585.674216802356
1,220,-11.1113010239969,0.5,15.3390212154605,4.92478162488218e-16,2738.67084862811
1,221,-11.0632398407351,0.5,15.5826499029145,0.0219361444885503,1850.47600509673
198,221,-33.4753880094778,0.5,15.5826499029145,0.0219361444885503,1850.47600509673
333,221,-35.9979675243693,0.5,15.5826499029145,0.0219361444885503,1850.47600509673
335,221,-48.7978021014608,0.5,15.5826499029145,0.0219361444885503,1850.47600509673
339,221,-72.0889072493977,0.5,15.5826499029145,0.0219361444885503,1850.47600509673
353,221,-22.1906445159592,0.5,15.5826499029145,0.0219361444885503,1850.47600509673
1,222,-10.8235034097083,0.8,11.8287671207825,0.107279639332967,4869.94787349959
229,222,-279.508633950539,0.8,11.8287671207825,0.107279639332967,4869.94787349959
606,222,394.322652824278,0.8,11.8287671207825,0.107279639332967,4869.94787349959
623,222,354.492754890977,0.8,11.8287671207825,0.107279639332967,4869.94787349959
1,223,-12.688379075631,0.9,0.622840594244574,0.92486321736939,216.610288484466
23,223,1496.01011955556,0.9,0.622840594244574,0.92486321736939,216.610288484466
79,223,-145.845154095389,0.9,0.622840594244574,0.92486321736939,216.610288484466
87,223,1188.41352001279,0.9,0.622840594244574,0.92486321736939,216.610288484466
130,223,-2772.49848250804,0.9,0.622840594244574,0.92486321736939,216.610288484466
136,223,57.9089862224038,0.9,0.622840594244574,0.92486321736939,216.610288484466
166,223,-64.2568183377262,0.9,0.622840594244574,0.92486321736939,216.610288484466
195,223,-54.1476121837932,0.9,0.622840594244574,0.92486321736939,216.610288484466
200,223,-858.361172015587,0.9,0.622840594244574,0.92486321736939,216.610288484466
222,223,-708.468852797692,0.9,0.622840594244574,0.92486321736939,216.610288484466
242,223,502.887769927508,0.9,0.622840594244574,0.92486321736939,216.610288484466
264,223,316.448692315007,0.9,0.622840594244574,0.92486321736939,216.610288484466
267,223,174.284489021088,0.9,0.622840594244574,0.92486321736939,216.610288484466
356,223,-732.291580055714,0.9,0.622840594244574,0.92486321736939,216.610288484466
375,223,-291.643412257891,0.9,0.622840594244574,0.92486321736939,216.610288484466
395,223,682.389167598527,0.9,0.622840594244574,0.92486321736939,216.610288484466
414,223,-521.242481666817,0.9,0.622840594244574,0.92486321736939,216.610288484466
434,223,-1298.24478559481,0.9,0.622840594244574,0.92486321736939,216.610288484466
501,223,-302.257365543578,0.9,0.622840594244574,0.92486321736939,216.610288484466
506,223,1410.35783472853,0.9,0.622840594244574,0.92486321736939,216.610288484466
535,223,111.06669309126,0.9,0.622840594244574,0.92486321736939,216.610288484466
548,223,1278.30106081123,0.9,0.622840594244574,0.92486321736939,216.610288484466
574,223,2387.20719709551,0.9,0.622840594244574,0.92486321736939,216.610288484466
580,223,2442.37944899425,0.9,0.622840594244574,0.92486321736939,216.610288484466
590,223,1261.27695068948,0.9,0.622840594244574,0.92486321736939,216.610288484466
599,223,-502.149235139908,0.9,0.622840594244574,0.92486321736939,216.610288484466
1,224,-11.6495789519227,0.5,331.241019813596,-1.08489901871865e-15,4930.14055981993
1,225,-11.0863633881826,0.5,73.2279332994072,0.279114045104516,1791.99230260535
198,225,-27.5052093893269,0.5,73.2279332994072,0.279114045104516,1791.99230260535
315,225,-4.66813688016239,0.5,73.2279332994072,0.279114045104516,1791.99230260535
322,225,-26.0619584859796,0.5,73.2279332994072,0.279114045104516,1791.99230260535
326,225,-35.0920731392649,0.5,73.2279332994072,0.279114045104516,1791.99230260535
327,225,-37.4873746296755,0.5,73.2279332994072,0.279114045104516,1791.99230260535
333,225,-58.0942949429734,0.5,73.2279332994072,0.279114045104516,1791.99230260535
335,225,-54.8425246311948,0.5,73.2279332994072,0.279114045104516,1791.99230260535
338,225,-28.5689330507992,0.5,73.2279332994072,0.279114045104516,1791.99230260535
339,225,-102.562787306485,0.5,73.2279332994072,0.279114045104516,1791.99230260535
346,225,-77.3038566228616,0.5,73.2279332994072,0.279114045104516,1791.99230260535
349,225,-74.4226549677361,0.5,73.2279332994072,0.279114045104516,1791.99230260535
354,225,-14.7152931647153,0.5,73.2279332994072,0.279114045104516,1791.99230260535
1,226,-11.2900048507602,0.5,27.2980537169577,7.76918071907083e-16,1650.00189613519
1,227,-11.4175865468663,0.5,4792.36542055371,9.17335581862198e-16,91384.5177808634
1,228,-11.4225768719968,0.5,4100.7191996039,-2.33216880277491e-15,71921.1827233192
1,229,-11.0703415934527,0.5,1289.99840352327,2.24996404166508e-15,55947.1726209631
1,230,-10.930049609718,0.7,2000.38776254346,0.0965903656995543,64811.1628727964
40,230,121.534647188534,0.7,2000.38776254346,0.0965903656995543,64811.1628727964
171,230,-7.77226372655149,0.7,2000.38776254346,0.0965903656995543,64811.1628727964
215,230,-75.230165437396,0.7,2000.38776254346,0.0965903656995543,64811.1628727964
1,231,-11.2503709995457,0.5,370.002464993111,4.92484464922448e-15,6503.27054786403
1,232,-10.9439673788589,0.5,261.123376505235,-1.05735987086993e-15,5061.36524512392
1,233,-11.1596290312517,0.5,210.927267722908,0.0351827603989849,4920.97612297615
231,233,-6.01200056767928,0.5,210.927267722908,0.0351827603989849,4920.97612297615
320,233,-17.4807255529617,0.5,210.927267722908,0.0351827603989849,4920.97612297615
323,233,-15.3033058334274,0.5,210.927267722908,0.0351827603989849,4920.97612297615
1,234,-11.0033693862558,0.5,217.291280847679,2.51349811498082e-15,4279.03860421521
1,235,-11.1830814397285,0.5,43.7820067531285,-1.87722622671233e-16,5329.75627028555
1,236,-11.3810072771445,0.5,190.378917025348,3.21420790418258e-15,8256.90769564216
1,237,-11.0702405560092,0.7,29.9892773710513,0.0273275831667609,6079.70369653473
320,237,-84.837261118245,0.7,29.9892773710513,0.0273275831667609,6079.70369653473
323,237,-75.8686562340879,0.7,29.9892773710513,0.0273275831667609,6079.70369653473
1,238,-11.1154079914471,0.5,80.4765200580696,-1.27882480655153e-16,10341.0313660876
1,239,-11.1943714693914,0.5,417.396003459341,-2.04601127839311e-15,10349.2667443294
1,240,-11.1186597093431,0.5,60.0772924799544,8.32141531393088e-16,1676.36639918039
1,241,-10.6321996979416,1,4.56793504303661,0.981531328220171,697.197349260991
21,241,285.684023930612,1,4.56793504303661,0.981531328220171,697.197349260991
137,241,38.7446274323198,1,4.56793504303661,0.981531328220171,697.197349260991
170,241,-22.5719332937534,1,4.56793504303661,0.981531328220171,697.197349260991
181,241,-617.027303025067,1,4.56793504303661,0.981531328220171,697.197349260991
247,241,-229.889193563976,1,4.56793504303661,0.981531328220171,697.197349260991
307,241,-0.868345209841037,1,4.56793504303661,0.981531328220171,697.197349260991
316,241,-34.6538140889092,1,4.56793504303661,0.981531328220171,697.197349260991
320,241,-395.44740951283,1,4.56793504303661,0.981531328220171,697.197349260991
380,241,-311.929765620376,1,4.56793504303661,0.981531328220171,697.197349260991
418,241,-2328.06816724406,1,4.56793504303661,0.981531328220171,697.197349260991
434,241,-266.440059272033,1,4.56793504303661,0.981531328220171,697.197349260991
471,241,-673.750704988801,1,4.56793504303661,0.981531328220171,697.197349260991
548,241,861.069860152003,1,4.56793504303661,0.981531328220171,697.197349260991
566,241,95.1377082692766,1,4.56793504303661,0.981531328220171,697.197349260991
579,241,-446.321653521137,1,4.56793504303661,0.981531328220171,697.197349260991
582,241,-200.016356275114,1,4.56793504303661,0.981531328220171,697.197349260991
585,241,4.89122637837023,1,4.56793504303661,0.981531328220171,697.197349260991
1,242,-10.9374925519245,0.6,74.8075239623428,0.00179794503305039,17193.0720094595
40,242,20.4612264625322,0.6,74.8075239623428,0.00179794503305039,17193.0720094595
171,242,-2.52995553758824,0.6,74.8075239623428,0.00179794503305039,17193.0720094595
1,243,-11.1207618672291,0.5,43.4515785970652,-3.85098490188884e-16,3909.69012725274
1,244,-11.4790666605169,0.5,91.2098088530764,-2.39207345616055e-16,5553.37649625714
1,245,-11.1045473502897,0.5,32.5847666985864,1.28094355825645e-15,3682.72551584413
1,246,-11.0593097982518,0.5,74.4480072274332,6.50942017294653e-16,2109.94917481363
1,247,-11.1413595516974,0.5,23.3337499266892,4.72276623088958e-16,1826.25878763248
1,248,-11.5355133025488,1,5.80718012666571,0.115407811334341,860.746817343331
71,248,7.39307223172676,1,5.80718012666571,0.115407811334341,860.746817343331
105,248,-80.3288897799925,1,5.80718012666571,0.115407811334341,860.746817343331
289,248,-97.8413441713935,1,5.80718012666571,0.115407811334341,860.746817343331
430,248,-140.217698771304,1,5.80718012666571,0.115407811334341,860.746817343331
632,248,2.02871333783556,1,5.80718012666571,0.115407811334341,860.746817343331
1,249,-11.2904110019169,1,9.29739374440658,0.0437458101447632,1007.13693604117
335,249,-174.073922242072,1,9.29739374440658,0.0437458101447632,1007.13693604117
1,250,-11.2953215887673,0.5,25.4319032981951,0.0221218949343516,2641.65684365336
30,250,218.996530790734,0.5,25.4319032981951,0.0221218949343516,2641.65684365336
171,250,-4.69236762534353,0.5,25.4319032981951,0.0221218949343516,2641.65684365336
499,250,11.0833041357397,0.5,25.4319032981951,0.0221218949343516,2641.65684365336
1,251,-11.0294902624981,0.9,16.5274859169884,0.00684090926822553,4341.71732190458
320,251,-35.7728660056022,0.9,16.5274859169884,0.00684090926822553,4341.71732190458
323,251,-9.8523502415077,0.9,16.5274859169884,0.00684090926822553,4341.71732190458
1,252,-11.1004437641346,0.8,3.246124369418,0.403215527394172,1975.80879959541
10,252,-111.345171255198,0.8,3.246124369418,0.403215527394172,1975.80879959541
21,252,35.0680084047952,0.8,3.246124369418,0.403215527394172,1975.80879959541
56,252,-52.0126045448895,0.8,3.246124369418,0.403215527394172,1975.80879959541
94,252,10.749859333484,0.8,3.246124369418,0.403215527394172,1975.80879959541
120,252,337.065517127128,0.8,3.246124369418,0.403215527394172,1975.80879959541
137,252,10.8663500218046,0.8,3.246124369418,0.403215527394172,1975.80879959541
152,252,1269.58222762438,0.8,3.246124369418,0.403215527394172,1975.80879959541
242,252,447.737206914029,0.8,3.246124369418,0.403215527394172,1975.80879959541
259,252,-248.858642455007,0.8,3.246124369418,0.403215527394172,1975.80879959541
330,252,-90.5567346317033,0.8,3.246124369418,0.403215527394172,1975.80879959541
339,252,-409.726901694661,0.8,3.246124369418,0.403215527394172,1975.80879959541
364,252,-339.147375368189,0.8,3.246124369418,0.403215527394172,1975.80879959541
378,252,-131.259122976437,0.8,3.246124369418,0.403215527394172,1975.80879959541
468,252,187.290159479089,0.8,3.246124369418,0.403215527394172,1975.80879959541
481,252,-18.116568107638,0.8,3.246124369418,0.403215527394172,1975.80879959541
483,252,-60.5019350725573,0.8,3.246124369418,0.403215527394172,1975.80879959541
537,252,100.843523300217,0.8,3.246124369418,0.403215527394172,1975.80879959541
538,252,764.95827270585,0.8,3.246124369418,0.403215527394172,1975.80879959541
612,252,-364.997744519993,0.8,3.246124369418,0.403215527394172,1975.80879959541
1,253,-11.4200211259222,0.5,16.4602757748997,-5.97507946574089e-16,2259.22952363203
1,254,-11.0640433622101,0.5,27.0360980100549,-6.13254994982119e-16,2087.40537433583
1,255,-10.9840437343355,1,8.81136441914133,0.0651965792656844,1843.74304500983
327,255,-338.208460895524,1,8.81136441914133,0.0651965792656844,1843.74304500983
1,256,-10.934453719213,0.5,57.0901453852527,3.50844417256824e-15,1218.15052377176
1,257,-11.0697658459113,0.5,48.8664664552236,-1.70000860115607e-15,2005.78781427233
1,258,-11.3300221977312,0.5,13.5008392578606,3.80004476059996e-16,2663.23197188202
1,259,-11.379407174713,0.5,16.6521359100884,-1.01157603448798e-15,1366.72195297273
1,260,-11.0399565464002,0.5,81.6790210597421,-2.83893427967626e-15,3317.7919640423
1,261,-11.0785775880393,0.5,13.2385461896743,-5.84555788260336e-16,1620.66401271989
1,262,-11.1081715090375,1,4.73784193051674,0.00997193575093468,925.386224919891
417,262,-59.4087127422433,1,4.73784193051674,0.00997193575093468,925.386224919891
1,263,-11.1961836426992,0.5,22.3201383967647,0,7061.72365422035
1,264,-11.1385382519001,1,10.825536345395,0.186669892123461,598.798212624353
327,264,-303.690399705382,1,10.825536345395,0.186669892123461,598.798212624353
1,265,-11.0245155974794,0.5,17.1704538550173,-8.54672770907393e-16,2967.61218230173
1,266,-10.8957699698115,0.7,11.9993150292258,0.0504145043023817,1418.47911150482
231,266,-93.0517903080238,0.7,11.9993150292258,0.0504145043023817,1418.47911150482
315,266,-28.6261281854749,0.7,11.9993150292258,0.0504145043023817,1418.47911150482
320,266,-2.09854632525142,0.7,11.9993150292258,0.0504145043023817,1418.47911150482
335,266,-61.3670049907817,0.7,11.9993150292258,0.0504145043023817,1418.47911150482
1,267,-10.8338990794102,0.5,54.7437258240853,-5.856186609331e-15,1658.47861905386
1,268,-11.1225143481565,1,14.0871732389301,0.0107788940111816,3268.6689772001
417,268,-80.6267549044436,1,14.0871732389301,0.0107788940111816,3268.6689772001
1,269,-11.292140262405,0.5,22.1271966580962,-2.06708773100164e-16,6390.63762073077
1,270,-11.0138976199779,0.5,22.5413978350432,1.49765396303854e-16,2279.3230193501
1,271,-10.153492987668,0.8,3.2456669010861,0.852744488174376,576.725178895658
23,271,469.532767705112,0.8,3.2456669010861,0.852744488174376,576.725178895658
82,271,-92.4088411883353,0.8,3.2456669010861,0.852744488174376,576.725178895658
129,271,1.18813464192956,0.8,3.2456669010861,0.852744488174376,576.725178895658
136,271,5.15674378697691,0.8,3.2456669010861,0.852744488174376,576.725178895658
141,271,-17.6728776317156,0.8,3.2456669010861,0.852744488174376,576.725178895658
143,271,533.431529849078,0.8,3.2456669010861,0.852744488174376,576.725178895658
152,271,-293.130598035203,0.8,3.2456669010861,0.852744488174376,576.725178895658
154,271,-1888.25508762933,0.8,3.2456669010861,0.852744488174376,576.725178895658
162,271,-234.417044505201,0.8,3.2456669010861,0.852744488174376,576.725178895658
215,271,-439.432444104554,0.8,3.2456669010861,0.852744488174376,576.725178895658
258,271,-71.0773153161956,0.8,3.2456669010861,0.852744488174376,576.725178895658
288,271,195.619184772019,0.8,3.2456669010861,0.852744488174376,576.725178895658
295,271,126.483054480925,0.8,3.2456669010861,0.852744488174376,576.725178895658
375,271,-157.963934125093,0.8,3.2456669010861,0.852744488174376,576.725178895658
418,271,-84.3602501495236,0.8,3.2456669010861,0.852744488174376,576.725178895658
420,271,-3981.55537069359,0.8,3.2456669010861,0.852744488174376,576.725178895658
471,271,-694.584498531915,0.8,3.2456669010861,0.852744488174376,576.725178895658
476,271,-920.376707962558,0.8,3.2456669010861,0.852744488174376,576.725178895658
480,271,-236.613636570782,0.8,3.2456669010861,0.852744488174376,576.725178895658
483,271,9.30175223640654,0.8,3.2456669010861,0.852744488174376,576.725178895658
548,271,39.7272547754381,0.8,3.2456669010861,0.852744488174376,576.725178895658
