"i","j","x","alpha","lambda","dev.ratio","AIC"
1,329,-13.1718903313447,0.5,72.4190837272702,0.198132574519208,4048.02632383495
632,329,15.2504793034788,0.5,72.4190837272702,0.198132574519208,4048.02632383495
1,330,-11.5848036286084,0.8,1.17577006187312,0.99760282692649,154.682533399429
29,330,-1225.0937732161,0.8,1.17577006187312,0.99760282692649,154.682533399429
31,330,665.85384203464,0.8,1.17577006187312,0.99760282692649,154.682533399429
60,330,11.2798120970235,0.8,1.17577006187312,0.99760282692649,154.682533399429
87,330,58.6477959883468,0.8,1.17577006187312,0.99760282692649,154.682533399429
112,330,350.537480830737,0.8,1.17577006187312,0.99760282692649,154.682533399429
124,330,-24.703118496921,0.8,1.17577006187312,0.99760282692649,154.682533399429
136,330,8.36897077128144,0.8,1.17577006187312,0.99760282692649,154.682533399429
196,330,-1041.24386994829,0.8,1.17577006187312,0.99760282692649,154.682533399429
198,330,-113.825245193535,0.8,1.17577006187312,0.99760282692649,154.682533399429
276,330,-2742.92847728868,0.8,1.17577006187312,0.99760282692649,154.682533399429
327,330,-19.3216528919475,0.8,1.17577006187312,0.99760282692649,154.682533399429
332,330,1.37780366362759,0.8,1.17577006187312,0.99760282692649,154.682533399429
333,330,-2.69159747403917,0.8,1.17577006187312,0.99760282692649,154.682533399429
375,330,-66.0002249934987,0.8,1.17577006187312,0.99760282692649,154.682533399429
434,330,-2526.29438334364,0.8,1.17577006187312,0.99760282692649,154.682533399429
455,330,-229.344111112455,0.8,1.17577006187312,0.99760282692649,154.682533399429
496,330,-380.873497182623,0.8,1.17577006187312,0.99760282692649,154.682533399429
503,330,-372.336530968602,0.8,1.17577006187312,0.99760282692649,154.682533399429
540,330,-563.094219206161,0.8,1.17577006187312,0.99760282692649,154.682533399429
548,330,462.070485692092,0.8,1.17577006187312,0.99760282692649,154.682533399429
585,330,37.6312871702537,0.8,1.17577006187312,0.99760282692649,154.682533399429
627,330,-14.087610899694,0.8,1.17577006187312,0.99760282692649,154.682533399429
632,330,8.87884183818769,0.8,1.17577006187312,0.99760282692649,154.682533399429
1,333,-13.1575005672655,0.5,13.2887447734681,0.348827763100053,1994.96471987545
632,333,16.3698613990667,0.5,13.2887447734681,0.348827763100053,1994.96471987545
1,334,-12.1465836252176,0.9,19.9318786087384,0.645915903703433,602.431550241129
335,334,-434.111843513303,0.9,19.9318786087384,0.645915903703433,602.431550241129
458,334,343.83679983595,0.9,19.9318786087384,0.645915903703433,602.431550241129
632,334,5.65524237209533,0.9,19.9318786087384,0.645915903703433,602.431550241129
1,336,-11.8094028645394,0.7,16.5914907871659,0.697264682828309,426.704912999775
55,336,273.702008537868,0.7,16.5914907871659,0.697264682828309,426.704912999775
198,336,-114.818577673875,0.7,16.5914907871659,0.697264682828309,426.704912999775
320,336,-70.9854411216234,0.7,16.5914907871659,0.697264682828309,426.704912999775
323,336,-57.7745299397749,0.7,16.5914907871659,0.697264682828309,426.704912999775
335,336,-227.27709437918,0.7,16.5914907871659,0.697264682828309,426.704912999775
342,336,-13.101930347939,0.7,16.5914907871659,0.697264682828309,426.704912999775
450,336,-76.8029460544056,0.7,16.5914907871659,0.697264682828309,426.704912999775
632,336,4.06232113087805,0.7,16.5914907871659,0.697264682828309,426.704912999775
1,337,-9.28660556228794,0.8,0.465147801111382,0.987322975566896,177.879713406913
10,337,46.6299024174925,0.8,0.465147801111382,0.987322975566896,177.879713406913
11,337,54.7781853654899,0.8,0.465147801111382,0.987322975566896,177.879713406913
12,337,381.449126818601,0.8,0.465147801111382,0.987322975566896,177.879713406913
28,337,-967.87211358398,0.8,0.465147801111382,0.987322975566896,177.879713406913
91,337,375.218624289,0.8,0.465147801111382,0.987322975566896,177.879713406913
129,337,11555.4163637072,0.8,0.465147801111382,0.987322975566896,177.879713406913
143,337,19908.2050406846,0.8,0.465147801111382,0.987322975566896,177.879713406913
149,337,1.39490129563558,0.8,0.465147801111382,0.987322975566896,177.879713406913
153,337,856.751487803821,0.8,0.465147801111382,0.987322975566896,177.879713406913
175,337,-934.573854238503,0.8,0.465147801111382,0.987322975566896,177.879713406913
182,337,-965.363788904395,0.8,0.465147801111382,0.987322975566896,177.879713406913
186,337,-570.558103657571,0.8,0.465147801111382,0.987322975566896,177.879713406913
203,337,-277.312509690878,0.8,0.465147801111382,0.987322975566896,177.879713406913
208,337,-796.166352526378,0.8,0.465147801111382,0.987322975566896,177.879713406913
211,337,-147.07650519242,0.8,0.465147801111382,0.987322975566896,177.879713406913
239,337,-83.9376085371815,0.8,0.465147801111382,0.987322975566896,177.879713406913
245,337,398.868275134318,0.8,0.465147801111382,0.987322975566896,177.879713406913
274,337,-451.565679824047,0.8,0.465147801111382,0.987322975566896,177.879713406913
288,337,1808.4536619915,0.8,0.465147801111382,0.987322975566896,177.879713406913
302,337,-461.211462531317,0.8,0.465147801111382,0.987322975566896,177.879713406913
329,337,-2.89616164421964,0.8,0.465147801111382,0.987322975566896,177.879713406913
379,337,-378.109705606081,0.8,0.465147801111382,0.987322975566896,177.879713406913
380,337,1131.15013692931,0.8,0.465147801111382,0.987322975566896,177.879713406913
386,337,-152.7551854013,0.8,0.465147801111382,0.987322975566896,177.879713406913
407,337,99.8261447694022,0.8,0.465147801111382,0.987322975566896,177.879713406913
437,337,-6391.58755118228,0.8,0.465147801111382,0.987322975566896,177.879713406913
440,337,-2305.22543601859,0.8,0.465147801111382,0.987322975566896,177.879713406913
451,337,124.109625353758,0.8,0.465147801111382,0.987322975566896,177.879713406913
461,337,-356.809414179366,0.8,0.465147801111382,0.987322975566896,177.879713406913
529,337,-753.006610975612,0.8,0.465147801111382,0.987322975566896,177.879713406913
547,337,109.821038609758,0.8,0.465147801111382,0.987322975566896,177.879713406913
568,337,1201.50259260902,0.8,0.465147801111382,0.987322975566896,177.879713406913
572,337,4501.69555094317,0.8,0.465147801111382,0.987322975566896,177.879713406913
577,337,3226.93402044204,0.8,0.465147801111382,0.987322975566896,177.879713406913
582,337,10710.505532279,0.8,0.465147801111382,0.987322975566896,177.879713406913
583,337,140.65265847749,0.8,0.465147801111382,0.987322975566896,177.879713406913
602,337,238.047707603237,0.8,0.465147801111382,0.987322975566896,177.879713406913
604,337,93.6779440751764,0.8,0.465147801111382,0.987322975566896,177.879713406913
612,337,1274.38525034769,0.8,0.465147801111382,0.987322975566896,177.879713406913
615,337,1153.49546514281,0.8,0.465147801111382,0.987322975566896,177.879713406913
630,337,1651.30823146109,0.8,0.465147801111382,0.987322975566896,177.879713406913
632,337,-1.47477595510394,0.8,0.465147801111382,0.987322975566896,177.879713406913
1,338,-10.8871539831397,0.5,173.195702735755,0.0528032374496189,8078.35549191974
632,338,6.02890213052431,0.5,173.195702735755,0.0528032374496189,8078.35549191974
1,340,-11.3802438524547,0.5,46.146837553224,0.630808513791564,631.231525224997
198,340,-10.2132940520682,0.5,46.146837553224,0.630808513791564,631.231525224997
208,340,-102.460160541841,0.5,46.146837553224,0.630808513791564,631.231525224997
231,340,-15.061907914267,0.5,46.146837553224,0.630808513791564,631.231525224997
320,340,-99.8183760022375,0.5,46.146837553224,0.630808513791564,631.231525224997
323,340,-103.785619639756,0.5,46.146837553224,0.630808513791564,631.231525224997
335,340,-99.4475097939518,0.5,46.146837553224,0.630808513791564,631.231525224997
339,340,-46.3028767405414,0.5,46.146837553224,0.630808513791564,631.231525224997
378,340,-150.205338264381,0.5,46.146837553224,0.630808513791564,631.231525224997
450,340,-263.258922714556,0.5,46.146837553224,0.630808513791564,631.231525224997
458,340,49.2522287069282,0.5,46.146837553224,0.630808513791564,631.231525224997
632,340,4.00178104639067,0.5,46.146837553224,0.630808513791564,631.231525224997
1,341,-11.8787143414265,0.5,96.9751315994658,0.0271048041444775,3963.40971098561
632,341,4.61761198637729,0.5,96.9751315994658,0.0271048041444775,3963.40971098561
1,344,-12.0754564921823,1,0.666945795256123,0.998081325850257,142.750164243941
37,344,1.23914926655754,1,0.666945795256123,0.998081325850257,142.750164243941
112,344,271.629836220328,1,0.666945795256123,0.998081325850257,142.750164243941
151,344,-463.344058597709,1,0.666945795256123,0.998081325850257,142.750164243941
193,344,-39.7095119711092,1,0.666945795256123,0.998081325850257,142.750164243941
196,344,-833.705884721226,1,0.666945795256123,0.998081325850257,142.750164243941
260,344,-152.581164313127,1,0.666945795256123,0.998081325850257,142.750164243941
276,344,-1647.31512400555,1,0.666945795256123,0.998081325850257,142.750164243941
364,344,-48.3564784118318,1,0.666945795256123,0.998081325850257,142.750164243941
434,344,-3322.63335445569,1,0.666945795256123,0.998081325850257,142.750164243941
455,344,-684.282664122907,1,0.666945795256123,0.998081325850257,142.750164243941
497,344,-1479.61326803929,1,0.666945795256123,0.998081325850257,142.750164243941
548,344,623.656394146171,1,0.666945795256123,0.998081325850257,142.750164243941
559,344,-414.616032179976,1,0.666945795256123,0.998081325850257,142.750164243941
564,344,-178.355186240271,1,0.666945795256123,0.998081325850257,142.750164243941
575,344,122.420267737463,1,0.666945795256123,0.998081325850257,142.750164243941
585,344,65.540940178198,1,0.666945795256123,0.998081325850257,142.750164243941
598,344,200.479816807669,1,0.666945795256123,0.998081325850257,142.750164243941
631,344,5.67643002636944,1,0.666945795256123,0.998081325850257,142.750164243941
632,344,14.0246052599125,1,0.666945795256123,0.998081325850257,142.750164243941
1,345,-10.1886908245905,0.8,6.77457089501529,0.861552619296443,239.500605554678
137,345,11.1936507781104,0.8,6.77457089501529,0.861552619296443,239.500605554678
198,345,-160.448673259032,0.8,6.77457089501529,0.861552619296443,239.500605554678
315,345,-118.533030747214,0.8,6.77457089501529,0.861552619296443,239.500605554678
322,345,-14.4366238317603,0.8,6.77457089501529,0.861552619296443,239.500605554678
333,345,-63.3316471108073,0.8,6.77457089501529,0.861552619296443,239.500605554678
335,345,-184.798964292384,0.8,6.77457089501529,0.861552619296443,239.500605554678
349,345,-111.658895332406,0.8,6.77457089501529,0.861552619296443,239.500605554678
350,345,-269.272171966248,0.8,6.77457089501529,0.861552619296443,239.500605554678
354,345,-348.859032102312,0.8,6.77457089501529,0.861552619296443,239.500605554678
427,345,157.133079070698,0.8,6.77457089501529,0.861552619296443,239.500605554678
458,345,201.013945333283,0.8,6.77457089501529,0.861552619296443,239.500605554678
468,345,96.9487026766987,0.8,6.77457089501529,0.861552619296443,239.500605554678
632,345,-6.87725960799468,0.8,6.77457089501529,0.861552619296443,239.500605554678
1,347,-13.3195732508416,0.5,34.769261609524,0.269314861368057,1995.6141825443
632,347,17.0021658771635,0.5,34.769261609524,0.269314861368057,1995.6141825443
1,348,-10.7853322795335,0.6,36.071510528482,0.170288964684501,1239.3494009141
340,348,29.8829268234148,0.6,36.071510528482,0.170288964684501,1239.3494009141
368,348,186.791965154694,0.6,36.071510528482,0.170288964684501,1239.3494009141
632,348,7.97984474209684,0.6,36.071510528482,0.170288964684501,1239.3494009141
1,349,-13.3258526714403,0.5,51.825288534745,0.20040021463982,2743.11249748257
632,349,17.2097469120354,0.5,51.825288534745,0.20040021463982,2743.11249748257
1,350,-11.6738933279327,0.8,97.1657422465501,0.0875154093891326,3478.23629767361
450,350,-345.2641951675,0.8,97.1657422465501,0.0875154093891326,3478.23629767361
632,350,3.26125112247628,0.8,97.1657422465501,0.0875154093891326,3478.23629767361
1,351,-10.8464735927519,1,50.2305300991603,0.0445362649028546,1913.31124185945
127,351,-29.5443555049798,1,50.2305300991603,0.0445362649028546,1913.31124185945
632,351,3.13749411255254,1,50.2305300991603,0.0445362649028546,1913.31124185945
1,353,-11.351995220502,0.7,2.28321759430541,0.906206677460113,139.212026065699
316,353,-72.8024706962292,0.7,2.28321759430541,0.906206677460113,139.212026065699
319,353,-7.48165908926373,0.7,2.28321759430541,0.906206677460113,139.212026065699
320,353,-338.546704097196,0.7,2.28321759430541,0.906206677460113,139.212026065699
323,353,-335.009059267893,0.7,2.28321759430541,0.906206677460113,139.212026065699
332,353,8.16794381337061,0.7,2.28321759430541,0.906206677460113,139.212026065699
380,353,-68.8539231639972,0.7,2.28321759430541,0.906206677460113,139.212026065699
450,353,-232.009644488297,0.7,2.28321759430541,0.906206677460113,139.212026065699
584,353,16.9012645140654,0.7,2.28321759430541,0.906206677460113,139.212026065699
632,353,8.88278537422653,0.7,2.28321759430541,0.906206677460113,139.212026065699
1,354,-10.5264331071326,0.5,33.56321901842,0.0738322368466106,1100.30237579273
632,354,4.5439057795753,0.5,33.56321901842,0.0738322368466106,1100.30237579273
1,355,-11.4241583016878,0.5,104.870944777202,0.00452468166523844,11950.5889265295
632,355,3.00790782737321,0.5,104.870944777202,0.00452468166523844,11950.5889265295
1,356,-11.9915993149715,0.5,62.8159551964435,0.0440181540603936,3049.78397153573
632,356,5.91716337918507,0.5,62.8159551964435,0.0440181540603936,3049.78397153573
1,357,-12.5615768345974,0.9,9.37124477352302,0.150523729543783,2724.55663562288
87,357,183.953470396226,0.9,9.37124477352302,0.150523729543783,2724.55663562288
89,357,235.805134732139,0.9,9.37124477352302,0.150523729543783,2724.55663562288
450,357,-850.122784539546,0.9,9.37124477352302,0.150523729543783,2724.55663562288
548,357,113.892941187441,0.9,9.37124477352302,0.150523729543783,2724.55663562288
632,357,10.4292463568983,0.9,9.37124477352302,0.150523729543783,2724.55663562288
1,358,-11.0396017340935,0.5,142.336943401308,0.00399533404591575,4649.53918078269
632,358,-1.17726651493507,0.5,142.336943401308,0.00399533404591575,4649.53918078269
1,359,-14.54564653899,0.5,24.1429435567616,0.446038800168705,950.43656063011
632,359,25.6368012246221,0.5,24.1429435567616,0.446038800168705,950.43656063011
1,360,-12.3047702251072,0.5,37.704127328987,0.180809864752834,1678.70829273173
632,360,10.4302468634555,0.5,37.704127328987,0.180809864752834,1678.70829273173
1,362,-12.8222659129801,0.5,28.541821595387,0.090212947627401,2697.07511794402
632,362,10.7736708650231,0.5,28.541821595387,0.090212947627401,2697.07511794402
1,363,-11.528302621974,0.5,38.8639373480923,0.0145333370806006,5055.66981033754
632,363,3.93714212826248,0.5,38.8639373480923,0.0145333370806006,5055.66981033754
1,364,-9.30650042947925,0.9,1.35803351552085,0.849275727020019,395.779046655137
17,364,-247.740005777039,0.9,1.35803351552085,0.849275727020019,395.779046655137
55,364,6201.40953263043,0.9,1.35803351552085,0.849275727020019,395.779046655137
146,364,-398.737977502281,0.9,1.35803351552085,0.849275727020019,395.779046655137
193,364,-8.68676372809048,0.9,1.35803351552085,0.849275727020019,395.779046655137
198,364,-812.752976153956,0.9,1.35803351552085,0.849275727020019,395.779046655137
308,364,7.57737394930226,0.9,1.35803351552085,0.849275727020019,395.779046655137
315,364,-231.699594904319,0.9,1.35803351552085,0.849275727020019,395.779046655137
335,364,-1165.3320083915,0.9,1.35803351552085,0.849275727020019,395.779046655137
388,364,-1378.7486409201,0.9,1.35803351552085,0.849275727020019,395.779046655137
399,364,3939.69722807018,0.9,1.35803351552085,0.849275727020019,395.779046655137
409,364,769.017377618219,0.9,1.35803351552085,0.849275727020019,395.779046655137
450,364,-1125.49409182601,0.9,1.35803351552085,0.849275727020019,395.779046655137
455,364,-2629.27070501546,0.9,1.35803351552085,0.849275727020019,395.779046655137
458,364,2247.27431982882,0.9,1.35803351552085,0.849275727020019,395.779046655137
565,364,181.602539723,0.9,1.35803351552085,0.849275727020019,395.779046655137
632,364,-2.80327433975112,0.9,1.35803351552085,0.849275727020019,395.779046655137
1,365,-11.7704396440913,0.8,70.5946651525664,0.126374011938178,23603.9900558542
137,365,2.1585210762694,0.8,70.5946651525664,0.126374011938178,23603.9900558542
377,365,-185.471926445336,0.8,70.5946651525664,0.126374011938178,23603.9900558542
404,365,-94.1419715913693,0.8,70.5946651525664,0.126374011938178,23603.9900558542
427,365,589.951138768649,0.8,70.5946651525664,0.126374011938178,23603.9900558542
450,365,-908.325625149451,0.8,70.5946651525664,0.126374011938178,23603.9900558542
458,365,371.529594475298,0.8,70.5946651525664,0.126374011938178,23603.9900558542
468,365,60.1197655542171,0.8,70.5946651525664,0.126374011938178,23603.9900558542
632,365,2.23574222778764,0.8,70.5946651525664,0.126374011938178,23603.9900558542
1,366,-10.6818340924269,1,15.7364232221287,0.0167206136884946,5674.70167197257
450,366,-519.167908367556,1,15.7364232221287,0.0167206136884946,5674.70167197257
632,366,-2.56023573257001,1,15.7364232221287,0.0167206136884946,5674.70167197257
1,367,-11.4857545752131,0.5,187.31057189348,0.124145497963676,3343.39500662661
632,367,5.02949840039952,0.5,187.31057189348,0.124145497963676,3343.39500662661
1,368,-11.776385170927,0.5,73.8202592245998,0.00731306164525477,11018.6914067265
632,368,5.40591946234761,0.5,73.8202592245998,0.00731306164525477,11018.6914067265
1,369,-12.7198557472611,1,3.65237819821138,0.755233601984111,294.765084562523
319,369,-8.92703651132772,1,3.65237819821138,0.755233601984111,294.765084562523
450,369,-3674.63746331518,1,3.65237819821138,0.755233601984111,294.765084562523
468,369,442.296170932654,1,3.65237819821138,0.755233601984111,294.765084562523
632,369,16.6112437619731,1,3.65237819821138,0.755233601984111,294.765084562523
1,370,-12.1287440007284,0.5,36.1987780534125,0.0157566616580311,5911.36408489469
632,370,6.10915561722879,0.5,36.1987780534125,0.0157566616580311,5911.36408489469
1,371,-12.9769260763863,0.5,33.6032360369719,0.206819270035537,1022.83966084745
632,371,15.3236858520227,0.5,33.6032360369719,0.206819270035537,1022.83966084745
1,372,-11.4297526515952,0.6,50.2233252266968,0.106242073476959,1487.88674730759
208,372,-181.681253073039,0.6,50.2233252266968,0.106242073476959,1487.88674730759
450,372,-234.71030006298,0.6,50.2233252266968,0.106242073476959,1487.88674730759
632,372,1.87910889666964,0.6,50.2233252266968,0.106242073476959,1487.88674730759
1,373,-11.3779157603349,0.5,117.537853662685,0.028027197918081,5594.68926531691
632,373,4.20075723129797,0.5,117.537853662685,0.028027197918081,5594.68926531691
1,374,-10.3896976408932,0.9,16.703713669701,0.106563421482408,3921.65350812217
10,374,-83.3928435751502,0.9,16.703713669701,0.106563421482408,3921.65350812217
198,374,-218.413497451287,0.9,16.703713669701,0.106563421482408,3921.65350812217
326,374,-11.638329594351,0.9,16.703713669701,0.106563421482408,3921.65350812217
327,374,-141.142848163387,0.9,16.703713669701,0.106563421482408,3921.65350812217
338,374,-146.135691102576,0.9,16.703713669701,0.106563421482408,3921.65350812217
346,374,-131.77751757771,0.9,16.703713669701,0.106563421482408,3921.65350812217
632,374,-2.94759504481814,0.9,16.703713669701,0.106563421482408,3921.65350812217
1,375,-11.0572007520515,0.5,90.571506921698,0.699459437025351,2250.88517348315
137,375,9.90088661328478,0.5,90.571506921698,0.699459437025351,2250.88517348315
320,375,-61.4413991128442,0.5,90.571506921698,0.699459437025351,2250.88517348315
323,375,-71.1754570906383,0.5,90.571506921698,0.699459437025351,2250.88517348315
348,375,7.72286820933574,0.5,90.571506921698,0.699459437025351,2250.88517348315
427,375,478.081776507486,0.5,90.571506921698,0.699459437025351,2250.88517348315
458,375,57.358308133796,0.5,90.571506921698,0.699459437025351,2250.88517348315
468,375,170.083112367485,0.5,90.571506921698,0.699459437025351,2250.88517348315
632,375,-6.10312653804685,0.5,90.571506921698,0.699459437025351,2250.88517348315
1,376,-11.7820428276384,0.5,41.2033412213493,0.088239674870088,1397.7331103728
632,376,6.73443325362849,0.5,41.2033412213493,0.088239674870088,1397.7331103728
1,377,-11.9736434975474,0.5,8.82282848233712,0.776477543622047,1663.81837513148
30,377,1329.63132530315,0.5,8.82282848233712,0.776477543622047,1663.81837513148
37,377,235.73001462884,0.5,8.82282848233712,0.776477543622047,1663.81837513148
38,377,298.750003278013,0.5,8.82282848233712,0.776477543622047,1663.81837513148
54,377,325.445172559792,0.5,8.82282848233712,0.776477543622047,1663.81837513148
89,377,301.633395870675,0.5,8.82282848233712,0.776477543622047,1663.81837513148
112,377,236.707179097162,0.5,8.82282848233712,0.776477543622047,1663.81837513148
136,377,8.37074130827453,0.5,8.82282848233712,0.776477543622047,1663.81837513148
151,377,-1252.25379317799,0.5,8.82282848233712,0.776477543622047,1663.81837513148
156,377,-1257.00789514669,0.5,8.82282848233712,0.776477543622047,1663.81837513148
157,377,-64.8668730783584,0.5,8.82282848233712,0.776477543622047,1663.81837513148
196,377,-20.8825301433726,0.5,8.82282848233712,0.776477543622047,1663.81837513148
260,377,-31.2395907323804,0.5,8.82282848233712,0.776477543622047,1663.81837513148
276,377,-1362.88828901247,0.5,8.82282848233712,0.776477543622047,1663.81837513148
320,377,-49.325741865519,0.5,8.82282848233712,0.776477543622047,1663.81837513148
323,377,-42.7008874358553,0.5,8.82282848233712,0.776477543622047,1663.81837513148
380,377,-25.7015483855887,0.5,8.82282848233712,0.776477543622047,1663.81837513148
385,377,-219.229078262286,0.5,8.82282848233712,0.776477543622047,1663.81837513148
404,377,-263.477719144544,0.5,8.82282848233712,0.776477543622047,1663.81837513148
417,377,-6.64652044159332,0.5,8.82282848233712,0.776477543622047,1663.81837513148
434,377,-1132.48862023112,0.5,8.82282848233712,0.776477543622047,1663.81837513148
455,377,-204.129809733559,0.5,8.82282848233712,0.776477543622047,1663.81837513148
479,377,770.144790888352,0.5,8.82282848233712,0.776477543622047,1663.81837513148
488,377,-73.7040310492561,0.5,8.82282848233712,0.776477543622047,1663.81837513148
536,377,-414.329931680891,0.5,8.82282848233712,0.776477543622047,1663.81837513148
540,377,-2898.93655108095,0.5,8.82282848233712,0.776477543622047,1663.81837513148
548,377,349.182481219113,0.5,8.82282848233712,0.776477543622047,1663.81837513148
580,377,45.7530435652041,0.5,8.82282848233712,0.776477543622047,1663.81837513148
585,377,29.145417473177,0.5,8.82282848233712,0.776477543622047,1663.81837513148
598,377,42.0327874000087,0.5,8.82282848233712,0.776477543622047,1663.81837513148
631,377,45.647221707107,0.5,8.82282848233712,0.776477543622047,1663.81837513148
632,377,7.91818637048247,0.5,8.82282848233712,0.776477543622047,1663.81837513148
1,378,-12.1849657005677,0.5,29.3788880598099,0.166182116783474,1196.82828138074
632,378,8.68743740883409,0.5,29.3788880598099,0.166182116783474,1196.82828138074
1,379,-11.2726254318563,0.5,53.4914241423378,0.139942266355159,1552.70098572151
208,379,-234.902114484706,0.5,53.4914241423378,0.139942266355159,1552.70098572151
378,379,-108.964108303092,0.5,53.4914241423378,0.139942266355159,1552.70098572151
450,379,-410.580951351799,0.5,53.4914241423378,0.139942266355159,1552.70098572151
632,379,1.41333785189202,0.5,53.4914241423378,0.139942266355159,1552.70098572151
1,380,-12.1006108320887,0.5,37.7798952595185,0.185227507733967,907.70137648509
632,380,9.0916346313366,0.5,37.7798952595185,0.185227507733967,907.70137648509
1,381,-9.66818191193438,0.9,0.188906744772263,0.998055641231561,113.351653953359
32,381,-6428.99891932581,0.9,0.188906744772263,0.998055641231561,113.351653953359
91,381,-104.067711060887,0.9,0.188906744772263,0.998055641231561,113.351653953359
97,381,-298.276381036669,0.9,0.188906744772263,0.998055641231561,113.351653953359
111,381,43.8619938060129,0.9,0.188906744772263,0.998055641231561,113.351653953359
127,381,-154.892850419103,0.9,0.188906744772263,0.998055641231561,113.351653953359
146,381,-1978.04670847492,0.9,0.188906744772263,0.998055641231561,113.351653953359
147,381,-1600.70854619065,0.9,0.188906744772263,0.998055641231561,113.351653953359
160,381,126.101502606196,0.9,0.188906744772263,0.998055641231561,113.351653953359
161,381,275.654300529486,0.9,0.188906744772263,0.998055641231561,113.351653953359
162,381,1437.31447898449,0.9,0.188906744772263,0.998055641231561,113.351653953359
199,381,-1877.05005314798,0.9,0.188906744772263,0.998055641231561,113.351653953359
216,381,-0.106371037361826,0.9,0.188906744772263,0.998055641231561,113.351653953359
244,381,-650.59845660772,0.9,0.188906744772263,0.998055641231561,113.351653953359
316,381,-17.5496154000036,0.9,0.188906744772263,0.998055641231561,113.351653953359
319,381,-34.6706213076751,0.9,0.188906744772263,0.998055641231561,113.351653953359
385,381,405.217444042988,0.9,0.188906744772263,0.998055641231561,113.351653953359
388,381,-9496.49181696001,0.9,0.188906744772263,0.998055641231561,113.351653953359
418,381,6805.36791978511,0.9,0.188906744772263,0.998055641231561,113.351653953359
450,381,-1229.75271283428,0.9,0.188906744772263,0.998055641231561,113.351653953359
472,381,787.918628654169,0.9,0.188906744772263,0.998055641231561,113.351653953359
490,381,7030.91054947244,0.9,0.188906744772263,0.998055641231561,113.351653953359
512,381,81.9066773320056,0.9,0.188906744772263,0.998055641231561,113.351653953359
554,381,-112.082130533367,0.9,0.188906744772263,0.998055641231561,113.351653953359
557,381,-625.819148068238,0.9,0.188906744772263,0.998055641231561,113.351653953359
566,381,-560.339232509758,0.9,0.188906744772263,0.998055641231561,113.351653953359
632,381,7.7238819795688,0.9,0.188906744772263,0.998055641231561,113.351653953359
1,382,-12.2159123443265,1,20.6100298736909,0.101327401462163,903.373405327538
450,382,-126.874159456902,1,20.6100298736909,0.101327401462163,903.373405327538
632,382,6.72432565329729,1,20.6100298736909,0.101327401462163,903.373405327538
1,383,-11.5705385222499,0.7,16.7021767211583,0.402930607467862,845.072118133577
169,383,-1317.22355467937,0.7,16.7021767211583,0.402930607467862,845.072118133577
172,383,-416.823523042355,0.7,16.7021767211583,0.402930607467862,845.072118133577
322,383,-13.7493830487847,0.7,16.7021767211583,0.402930607467862,845.072118133577
326,383,-12.3849212653754,0.7,16.7021767211583,0.402930607467862,845.072118133577
327,383,-65.1794587087601,0.7,16.7021767211583,0.402930607467862,845.072118133577
346,383,-91.2615246160102,0.7,16.7021767211583,0.402930607467862,845.072118133577
570,383,-1009.57164827458,0.7,16.7021767211583,0.402930607467862,845.072118133577
632,383,8.12033552872742,0.7,16.7021767211583,0.402930607467862,845.072118133577
1,384,-12.6169958086035,0.5,17.1957472094945,0.236704300470778,780.618298047042
632,384,10.4669624803958,0.5,17.1957472094945,0.236704300470778,780.618298047042
1,385,-12.2255352994369,0.8,7.97062086687326,0.44263846974627,1961.92401081826
87,385,120.29044660704,0.8,7.97062086687326,0.44263846974627,1961.92401081826
89,385,1.00654013495889,0.8,7.97062086687326,0.44263846974627,1961.92401081826
136,385,9.58365734986943,0.8,7.97062086687326,0.44263846974627,1961.92401081826
160,385,-4.97370535588395,0.8,7.97062086687326,0.44263846974627,1961.92401081826
276,385,-1442.9354864913,0.8,7.97062086687326,0.44263846974627,1961.92401081826
375,385,-270.892132819285,0.8,7.97062086687326,0.44263846974627,1961.92401081826
426,385,-314.077613596614,0.8,7.97062086687326,0.44263846974627,1961.92401081826
548,385,559.606770119875,0.8,7.97062086687326,0.44263846974627,1961.92401081826
632,385,8.36942809042817,0.8,7.97062086687326,0.44263846974627,1961.92401081826
1,386,-11.4902660956448,0.5,40.4075634623169,0.00337906196293511,14541.3920630427
632,386,3.69216897195474,0.5,40.4075634623169,0.00337906196293511,14541.3920630427
1,387,-11.812438745422,0.5,31.6547838810329,0.0303593636250562,1818.54504682132
632,387,3.78133096751771,0.5,31.6547838810329,0.0303593636250562,1818.54504682132
1,388,-13.1637313950489,0.5,10.5341095410329,0.523820457617525,212.190876559158
632,388,13.4526918540898,0.5,10.5341095410329,0.523820457617525,212.190876559158
1,389,-12.4190697451494,0.5,17.1555126983548,0.0940911785819757,1304.04848526912
632,389,10.4437560467046,0.5,17.1555126983548,0.0940911785819757,1304.04848526912
1,390,-12.1908197543769,0.5,22.3957155499626,0.207771787357352,903.449646064245
632,390,8.79366217736664,0.5,22.3957155499626,0.207771787357352,903.449646064245
1,391,-10.9348655942316,0.5,167.468498166803,0.0451072803226946,3319.68330159992
632,391,-3.49636691624828,0.5,167.468498166803,0.0451072803226946,3319.68330159992
1,392,-12.2520318370358,0.7,2.51427996618794,0.89608668034601,159.459172695617
55,392,-195.102207416078,0.7,2.51427996618794,0.89608668034601,159.459172695617
137,392,6.9885153179037,0.7,2.51427996618794,0.89608668034601,159.459172695617
